-0.3,-0.25,-0.2,-0.15,-0.1,-0.05,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,symbol,settle_date
0.1468,0.1181,0.0925,0.0666,0.0434,0.0204,0.0,-0.0181,-0.0271,-0.0252,-0.0209,-0.0129,-0.004,-0.0033,ESH14,20131021
0.1459,0.1171,0.0917,0.0655,0.0429,0.0208,0.0,-0.017,-0.0248,-0.0226,-0.018,-0.0097,-0.0133,,ESH14,20131022
0.1464,0.1182,0.0912,0.0663,0.0431,0.0207,0.0,-0.0186,-0.0276,-0.026,-0.0203,-0.014,-0.0065,-0.0035,ESH14,20131023
0.1495,0.1199,0.0934,0.069,0.0445,0.0216,0.0,-0.0188,-0.0275,-0.0267,-0.0222,-0.0125,-0.0108,,ESH14,20131024
0.1472,0.1194,0.0921,0.0679,0.0445,0.0213,0.0,-0.019,-0.0275,-0.027,-0.0213,-0.0119,-0.0148,,ESH14,20131025
0.1481,0.1202,0.0948,0.069,0.044,0.0218,0.0,-0.0188,-0.0285,-0.0263,-0.0194,-0.0108,-0.0167,,ESH14,20131028
0.1478,0.121,0.0941,0.0688,0.044,0.0207,0.0,-0.0181,-0.0274,-0.0251,-0.0193,-0.0115,-0.0168,,ESH14,20131029
0.1474,0.1213,0.0954,0.0695,0.0451,0.022,0.0,-0.0181,-0.0282,-0.0265,-0.0201,-0.0112,-0.0176,,ESH14,20131030
0.1491,0.1218,0.0953,0.0693,0.0442,0.0222,0.0,-0.0192,-0.0292,-0.0293,-0.0218,-0.0132,-0.0139,,ESH14,20131031
0.1491,0.1218,0.0957,0.0697,0.0455,0.0222,0.0,-0.0192,-0.0286,-0.0285,-0.0209,-0.0109,-0.0146,,ESH14,20131101
0.1488,0.1227,0.0976,0.0715,0.0457,0.0222,0.0,-0.0192,-0.029,-0.0281,-0.0224,-0.0143,-0.0137,,ESH14,20131104
0.1462,0.1203,0.0945,0.068,0.0435,0.0218,0.0,-0.019,-0.028,-0.028,-0.0203,-0.0094,-0.0144,,ESH14,20131105
0.1432,0.1171,0.0902,0.0671,0.0428,0.0206,0.0,-0.0189,-0.0278,-0.0257,-0.0185,-0.0085,-0.0147,,ESH14,20131106
0.1428,0.1172,0.0933,0.068,0.0435,0.021,0.0,-0.0183,-0.0287,-0.0291,-0.0219,-0.0122,-0.0073,-0.0006,ESH14,20131107
0.1429,0.1173,0.0917,0.067,0.0437,0.0207,0.0,-0.018,-0.0278,-0.0266,-0.0195,-0.0062,-0.0123,,ESH14,20131108
0.1482,0.1201,0.0947,0.0694,0.0448,0.0212,0.0,-0.0186,-0.0273,-0.0264,-0.0189,-0.0056,-0.011,,ESH14,20131111
0.1487,0.1195,0.0936,0.0676,0.0438,0.0216,0.0,-0.019,-0.0285,-0.0277,-0.0222,-0.014,-0.0113,,ESH14,20131112
0.1497,0.1219,0.095,0.0685,0.0446,0.0212,0.0,-0.0187,-0.0277,-0.026,-0.0221,-0.0216,-0.0091,,ESH14,20131113
0.1523,0.1245,0.0959,0.07,0.0441,0.0213,0.0,-0.0181,-0.0266,-0.0238,-0.0179,-0.0127,-0.0087,,ESH14,20131114
0.1509,0.1231,0.0947,0.0682,0.0439,0.0212,0.0,-0.019,-0.0268,-0.0228,-0.0142,-0.0076,-0.0093,,ESH14,20131115
0.1484,0.1227,0.095,0.0684,0.0435,0.0211,0.0,-0.0182,-0.0258,-0.0212,-0.0125,-0.0042,-0.0093,,ESH14,20131118
